image_name,fold,category
Training_img_789.jpg,0,Brown_blight
Training_img_553.jpg,0,Brown_blight
Training_img_628.jpg,0,Brown_blight
Training_img_678.jpg,0,Brown_blight
Training_img_149.jpg,0,Brown_blight
Training_img_227.jpg,0,Brown_blight
Training_img_366.jpg,0,Brown_blight
Training_img_146.jpg,0,Brown_blight
Training_img_624.jpg,0,Brown_blight
Training_img_713.jpg,0,Brown_blight
Training_img_697.jpg,0,Brown_blight
Training_img_283.jpg,0,Brown_blight
Training_img_533.jpg,0,Brown_blight
Training_img_395.jpg,0,Brown_blight
Training_img_426.jpg,0,Brown_blight
Training_img_211.jpg,0,Brown_blight
Training_img_86.jpg,0,Brown_blight
Training_img_393.jpg,0,Brown_blight
Training_img_614.jpg,0,Brown_blight
Training_img_159.jpg,0,Brown_blight
Training_img_47.jpg,0,Brown_blight
Training_img_639.jpg,0,Brown_blight
Training_img_109.jpg,0,Brown_blight
Training_img_727.jpg,0,Brown_blight
Training_img_175.jpg,0,Brown_blight
Training_img_777.jpg,0,Brown_blight
Training_img_671.jpg,0,Brown_blight
Training_img_670.jpg,0,Brown_blight
Training_img_261.jpg,0,Brown_blight
Training_img_386.jpg,0,Brown_blight
Training_img_726.jpg,0,Brown_blight
Training_img_342.jpg,0,Brown_blight
Training_img_327.jpg,0,Brown_blight
Training_img_304.jpg,0,Brown_blight
Training_img_250.jpg,0,Brown_blight
Training_img_689.jpg,0,Brown_blight
Training_img_139.jpg,0,Brown_blight
Training_img_744.jpg,0,Brown_blight
Training_img_571.jpg,0,Brown_blight
Training_img_161.jpg,0,Brown_blight
Training_img_416.jpg,0,Brown_blight
Training_img_751.jpg,0,Brown_blight
Training_img_632.jpg,0,Brown_blight
Training_img_504.jpg,0,Brown_blight
Training_img_564.jpg,0,Brown_blight
Training_img_776.jpg,0,Brown_blight
Training_img_638.jpg,0,Brown_blight
Training_img_290.jpg,0,Brown_blight
Training_img_48.jpg,0,Brown_blight
Training_img_94.jpg,0,Brown_blight
Training_img_585.jpg,0,Brown_blight
Training_img_461.jpg,0,Brown_blight
Training_img_188.jpg,0,Brown_blight
Training_img_802.jpg,0,Brown_blight
Training_img_362.jpg,0,Brown_blight
Training_img_741.jpg,0,Brown_blight
Training_img_112.jpg,0,Brown_blight
Training_img_341.jpg,0,Brown_blight
Training_img_343.jpg,0,Brown_blight
Training_img_162.jpg,0,Brown_blight
Training_img_37.jpg,0,Brown_blight
Training_img_64.jpg,0,Brown_blight
Training_img_108.jpg,0,Brown_blight
Training_img_584.jpg,0,Brown_blight
Training_img_630.jpg,0,Brown_blight
Training_img_431.jpg,0,Brown_blight
Training_img_380.jpg,0,Brown_blight
Training_img_622.jpg,0,Brown_blight
Training_img_560.jpg,0,Brown_blight
Training_img_681.jpg,0,Brown_blight
Training_img_339.jpg,0,Brown_blight
Training_img_369.jpg,0,Brown_blight
Training_img_686.jpg,0,Brown_blight
Training_img_794.jpg,0,Brown_blight
Training_img_607.jpg,0,Brown_blight
Training_img_766.jpg,0,Brown_blight
Training_img_685.jpg,0,Brown_blight
Training_img_644.jpg,0,Brown_blight
Training_img_672.jpg,0,Brown_blight
Training_img_408.jpg,0,Brown_blight
Training_img_32.jpg,0,Brown_blight
Training_img_653.jpg,0,Brown_blight
Training_img_598.jpg,0,Brown_blight
Training_img_229.jpg,0,Brown_blight
Training_img_61.jpg,0,Brown_blight
Training_img_63.jpg,0,Brown_blight
Training_img_70.jpg,0,Brown_blight
Training_img_245.jpg,0,Brown_blight
Training_img_296.jpg,0,Brown_blight
Training_img_382.jpg,0,Brown_blight
Training_img_231.jpg,0,Brown_blight
Training_img_289.jpg,0,Brown_blight
Training_img_8.jpg,0,Brown_blight
Training_img_596.jpg,0,Brown_blight
Training_img_95.jpg,0,Brown_blight
Training_img_51.jpg,0,Brown_blight
Training_img_801.jpg,0,Brown_blight
Training_img_381.jpg,0,Brown_blight
Training_img_338.jpg,0,Brown_blight
Training_img_2.jpg,0,Brown_blight
Training_img_130.jpg,0,Brown_blight
Training_img_636.jpg,0,Brown_blight
Training_img_288.jpg,1,Brown_blight
Training_img_702.jpg,1,Brown_blight
Training_img_746.jpg,1,Brown_blight
Training_img_251.jpg,1,Brown_blight
Training_img_360.jpg,1,Brown_blight
Training_img_156.jpg,1,Brown_blight
Training_img_793.jpg,1,Brown_blight
Training_img_56.jpg,1,Brown_blight
Training_img_779.jpg,1,Brown_blight
Training_img_253.jpg,1,Brown_blight
Training_img_769.jpg,1,Brown_blight
Training_img_143.jpg,1,Brown_blight
Training_img_169.jpg,1,Brown_blight
Training_img_237.jpg,1,Brown_blight
Training_img_273.jpg,1,Brown_blight
Training_img_87.jpg,1,Brown_blight
Training_img_559.jpg,1,Brown_blight
Training_img_550.jpg,1,Brown_blight
Training_img_255.jpg,1,Brown_blight
Training_img_31.jpg,1,Brown_blight
Training_img_699.jpg,1,Brown_blight
Training_img_344.jpg,1,Brown_blight
Training_img_42.jpg,1,Brown_blight
Training_img_429.jpg,1,Brown_blight
Training_img_436.jpg,1,Brown_blight
Training_img_11.jpg,1,Brown_blight
Training_img_72.jpg,1,Brown_blight
Training_img_222.jpg,1,Brown_blight
Training_img_604.jpg,1,Brown_blight
Training_img_797.jpg,1,Brown_blight
Training_img_722.jpg,1,Brown_blight
Training_img_110.jpg,1,Brown_blight
Training_img_634.jpg,1,Brown_blight
Training_img_197.jpg,1,Brown_blight
Training_img_561.jpg,1,Brown_blight
Training_img_578.jpg,1,Brown_blight
Training_img_379.jpg,1,Brown_blight
Training_img_12.jpg,1,Brown_blight
Training_img_583.jpg,1,Brown_blight
Training_img_383.jpg,1,Brown_blight
Training_img_448.jpg,1,Brown_blight
Training_img_682.jpg,1,Brown_blight
Training_img_462.jpg,1,Brown_blight
Training_img_158.jpg,1,Brown_blight
Training_img_798.jpg,1,Brown_blight
Training_img_683.jpg,1,Brown_blight
Training_img_790.jpg,1,Brown_blight
Training_img_654.jpg,1,Brown_blight
Training_img_516.jpg,1,Brown_blight
Training_img_107.jpg,1,Brown_blight
Training_img_368.jpg,1,Brown_blight
Training_img_649.jpg,1,Brown_blight
Training_img_479.jpg,1,Brown_blight
Training_img_111.jpg,1,Brown_blight
Training_img_49.jpg,1,Brown_blight
Training_img_549.jpg,1,Brown_blight
Training_img_100.jpg,1,Brown_blight
Training_img_545.jpg,1,Brown_blight
Training_img_640.jpg,1,Brown_blight
Training_img_285.jpg,1,Brown_blight
Training_img_106.jpg,1,Brown_blight
Training_img_513.jpg,1,Brown_blight
Training_img_351.jpg,1,Brown_blight
Training_img_610.jpg,1,Brown_blight
Training_img_50.jpg,1,Brown_blight
Training_img_500.jpg,1,Brown_blight
Training_img_407.jpg,1,Brown_blight
Training_img_593.jpg,1,Brown_blight
Training_img_117.jpg,1,Brown_blight
Training_img_102.jpg,1,Brown_blight
Training_img_673.jpg,1,Brown_blight
Training_img_35.jpg,1,Brown_blight
Training_img_34.jpg,1,Brown_blight
Training_img_281.jpg,1,Brown_blight
Training_img_455.jpg,1,Brown_blight
Training_img_364.jpg,1,Brown_blight
Training_img_725.jpg,1,Brown_blight
Training_img_178.jpg,1,Brown_blight
Training_img_493.jpg,1,Brown_blight
Training_img_6.jpg,1,Brown_blight
Training_img_357.jpg,1,Brown_blight
Training_img_365.jpg,1,Brown_blight
Training_img_488.jpg,1,Brown_blight
Training_img_608.jpg,1,Brown_blight
Training_img_591.jpg,1,Brown_blight
Training_img_179.jpg,1,Brown_blight
Training_img_213.jpg,1,Brown_blight
Training_img_219.jpg,1,Brown_blight
Training_img_400.jpg,1,Brown_blight
Training_img_531.jpg,1,Brown_blight
Training_img_617.jpg,1,Brown_blight
Training_img_325.jpg,1,Brown_blight
Training_img_770.jpg,1,Brown_blight
Training_img_544.jpg,1,Brown_blight
Training_img_687.jpg,1,Brown_blight
Training_img_279.jpg,1,Brown_blight
Training_img_667.jpg,1,Brown_blight
Training_img_732.jpg,1,Brown_blight
Training_img_14.jpg,1,Brown_blight
Training_img_137.jpg,1,Brown_blight
Training_img_406.jpg,1,Brown_blight
Training_img_562.jpg,1,Brown_blight
Training_img_808.jpg,1,Brown_blight
Training_img_392.jpg,1,Brown_blight
Training_img_511.jpg,1,Brown_blight
Training_img_249.jpg,1,Brown_blight
Training_img_220.jpg,1,Brown_blight
Training_img_196.jpg,1,Brown_blight
Training_img_97.jpg,1,Brown_blight
Training_img_247.jpg,1,Brown_blight
Training_img_757.jpg,1,Brown_blight
Training_img_438.jpg,1,Brown_blight
Training_img_260.jpg,1,Brown_blight
Training_img_62.jpg,1,Brown_blight
Training_img_252.jpg,1,Brown_blight
Training_img_754.jpg,1,Brown_blight
Training_img_496.jpg,1,Brown_blight
Training_img_234.jpg,1,Brown_blight
Training_img_569.jpg,1,Brown_blight
Training_img_449.jpg,1,Brown_blight
Training_img_445.jpg,1,Brown_blight
Training_img_7.jpg,1,Brown_blight
Training_img_535.jpg,1,Brown_blight
Training_img_244.jpg,1,Brown_blight
Training_img_658.jpg,1,Brown_blight
Training_img_523.jpg,1,Brown_blight
Training_img_334.jpg,1,Brown_blight
Training_img_52.jpg,1,Brown_blight
Training_img_469.jpg,1,Brown_blight
Training_img_352.jpg,1,Brown_blight
Training_img_485.jpg,1,Brown_blight
Training_img_337.jpg,1,Brown_blight
Training_img_422.jpg,1,Brown_blight
Training_img_784.jpg,1,Brown_blight
Training_img_53.jpg,1,Brown_blight
Training_img_490.jpg,1,Brown_blight
Training_img_24.jpg,1,Brown_blight
Training_img_647.jpg,1,Brown_blight
Training_img_297.jpg,1,Brown_blight
Training_img_645.jpg,1,Brown_blight
Training_img_698.jpg,1,Brown_blight
Training_img_122.jpg,1,Brown_blight
Training_img_287.jpg,1,Brown_blight
Training_img_579.jpg,1,Brown_blight
Training_img_778.jpg,1,Brown_blight
Training_img_128.jpg,1,Brown_blight
Training_img_659.jpg,1,Brown_blight
Training_img_788.jpg,1,Brown_blight
Training_img_22.jpg,1,Brown_blight
Training_img_427.jpg,1,Brown_blight
Training_img_270.jpg,1,Brown_blight
Training_img_646.jpg,1,Brown_blight
Training_img_409.jpg,1,Brown_blight
Training_img_150.jpg,1,Brown_blight
Training_img_648.jpg,1,Brown_blight
Training_img_489.jpg,1,Brown_blight
Training_img_350.jpg,1,Brown_blight
Training_img_115.jpg,1,Brown_blight
Training_img_443.jpg,1,Brown_blight
Training_img_54.jpg,2,Brown_blight
Training_img_412.jpg,2,Brown_blight
Training_img_432.jpg,2,Brown_blight
Training_img_355.jpg,2,Brown_blight
Training_img_82.jpg,2,Brown_blight
Training_img_486.jpg,2,Brown_blight
Training_img_236.jpg,2,Brown_blight
Training_img_23.jpg,2,Brown_blight
Training_img_332.jpg,2,Brown_blight
Training_img_674.jpg,2,Brown_blight
Training_img_132.jpg,2,Brown_blight
Training_img_453.jpg,2,Brown_blight
Training_img_26.jpg,2,Brown_blight
Training_img_199.jpg,2,Brown_blight
Training_img_292.jpg,2,Brown_blight
Training_img_141.jpg,2,Brown_blight
Training_img_324.jpg,2,Brown_blight
Training_img_127.jpg,2,Brown_blight
Training_img_792.jpg,2,Brown_blight
Training_img_126.jpg,2,Brown_blight
Training_img_480.jpg,2,Brown_blight
Training_img_182.jpg,2,Brown_blight
Training_img_372.jpg,2,Brown_blight
Training_img_59.jpg,2,Brown_blight
Training_img_155.jpg,2,Brown_blight
Training_img_246.jpg,2,Brown_blight
Training_img_208.jpg,2,Brown_blight
Training_img_768.jpg,2,Brown_blight
Training_img_718.jpg,2,Brown_blight
Training_img_439.jpg,2,Brown_blight
Training_img_767.jpg,2,Brown_blight
Training_img_795.jpg,2,Brown_blight
Training_img_114.jpg,2,Brown_blight
Training_img_641.jpg,2,Brown_blight
Training_img_424.jpg,2,Brown_blight
Training_img_803.jpg,2,Brown_blight
Training_img_664.jpg,2,Brown_blight
Training_img_363.jpg,2,Brown_blight
Training_img_303.jpg,2,Brown_blight
Training_img_232.jpg,2,Brown_blight
Training_img_187.jpg,2,Brown_blight
Training_img_391.jpg,2,Brown_blight
Training_img_321.jpg,2,Brown_blight
Training_img_67.jpg,2,Brown_blight
Training_img_477.jpg,2,Brown_blight
Training_img_242.jpg,2,Brown_blight
Training_img_235.jpg,2,Brown_blight
Training_img_374.jpg,2,Brown_blight
Training_img_548.jpg,2,Brown_blight
Training_img_738.jpg,2,Brown_blight
Training_img_719.jpg,2,Brown_blight
Training_img_96.jpg,2,Brown_blight
Training_img_77.jpg,2,Brown_blight
Training_img_696.jpg,2,Brown_blight
Training_img_675.jpg,2,Brown_blight
Training_img_762.jpg,2,Brown_blight
Training_img_707.jpg,2,Brown_blight
Training_img_68.jpg,2,Brown_blight
Training_img_233.jpg,2,Brown_blight
Training_img_729.jpg,2,Brown_blight
Training_img_716.jpg,2,Brown_blight
Training_img_760.jpg,2,Brown_blight
Training_img_348.jpg,2,Brown_blight
Training_img_740.jpg,2,Brown_blight
Training_img_83.jpg,2,Brown_blight
Training_img_421.jpg,2,Brown_blight
Training_img_101.jpg,2,Brown_blight
Training_img_679.jpg,2,Brown_blight
Training_img_27.jpg,2,Brown_blight
Training_img_568.jpg,2,Brown_blight
Training_img_566.jpg,2,Brown_blight
Training_img_666.jpg,2,Brown_blight
Training_img_358.jpg,2,Brown_blight
Training_img_478.jpg,2,Brown_blight
Training_img_133.jpg,2,Brown_blight
Training_img_176.jpg,2,Brown_blight
Training_img_202.jpg,2,Brown_blight
Training_img_221.jpg,2,Brown_blight
Training_img_527.jpg,2,Brown_blight
Training_img_136.jpg,2,Brown_blight
Training_img_655.jpg,2,Brown_blight
Training_img_650.jpg,2,Brown_blight
Training_img_520.jpg,2,Brown_blight
Training_img_394.jpg,2,Brown_blight
Training_img_293.jpg,2,Brown_blight
Training_img_189.jpg,2,Brown_blight
Training_img_40.jpg,2,Brown_blight
Training_img_43.jpg,2,Brown_blight
Training_img_471.jpg,2,Brown_blight
Training_img_307.jpg,2,Brown_blight
Training_img_20.jpg,2,Brown_blight
Training_img_210.jpg,2,Brown_blight
Training_img_668.jpg,2,Brown_blight
Training_img_677.jpg,2,Brown_blight
Training_img_601.jpg,2,Brown_blight
Training_img_267.jpg,2,Brown_blight
Training_img_444.jpg,2,Brown_blight
Training_img_563.jpg,2,Brown_blight
Training_img_125.jpg,2,Brown_blight
Training_img_663.jpg,2,Brown_blight
Training_img_333.jpg,2,Brown_blight
Training_img_807.jpg,2,Brown_blight
Training_img_514.jpg,2,Brown_blight
Training_img_140.jpg,2,Brown_blight
Training_img_592.jpg,2,Brown_blight
Training_img_172.jpg,2,Brown_blight
Training_img_45.jpg,2,Brown_blight
Training_img_574.jpg,2,Brown_blight
Training_img_36.jpg,2,Brown_blight
Training_img_262.jpg,2,Brown_blight
Training_img_73.jpg,2,Brown_blight
Training_img_71.jpg,2,Brown_blight
Training_img_780.jpg,2,Brown_blight
Training_img_145.jpg,2,Brown_blight
Training_img_144.jpg,2,Brown_blight
Training_img_580.jpg,2,Brown_blight
Training_img_507.jpg,2,Brown_blight
Training_img_256.jpg,2,Brown_blight
Training_img_597.jpg,2,Brown_blight
Training_img_212.jpg,2,Brown_blight
Training_img_618.jpg,2,Brown_blight
Training_img_515.jpg,2,Brown_blight
Training_img_691.jpg,2,Brown_blight
Training_img_627.jpg,2,Brown_blight
Training_img_764.jpg,2,Brown_blight
Training_img_785.jpg,2,Brown_blight
Training_img_642.jpg,2,Brown_blight
Training_img_599.jpg,2,Brown_blight
Training_img_483.jpg,2,Brown_blight
Training_img_554.jpg,2,Brown_blight
Training_img_119.jpg,2,Brown_blight
Training_img_543.jpg,2,Brown_blight
Training_img_402.jpg,2,Brown_blight
Training_img_470.jpg,2,Brown_blight
Training_img_183.jpg,2,Brown_blight
Training_img_609.jpg,2,Brown_blight
Training_img_55.jpg,2,Brown_blight
Training_img_590.jpg,2,Brown_blight
Training_img_340.jpg,2,Brown_blight
Training_img_185.jpg,2,Brown_blight
Training_img_263.jpg,2,Brown_blight
Training_img_314.jpg,2,Brown_blight
Training_img_495.jpg,2,Brown_blight
Training_img_464.jpg,2,Brown_blight
Training_img_129.jpg,2,Brown_blight
Training_img_775.jpg,2,Brown_blight
Training_img_534.jpg,2,Brown_blight
Training_img_4.jpg,2,Brown_blight
Training_img_385.jpg,2,Brown_blight
Training_img_224.jpg,2,Brown_blight
Training_img_799.jpg,2,Brown_blight
Training_img_576.jpg,2,Brown_blight
Training_img_468.jpg,2,Brown_blight
Training_img_388.jpg,2,Brown_blight
Training_img_286.jpg,2,Brown_blight
Training_img_605.jpg,2,Brown_blight
Training_img_756.jpg,2,Brown_blight
Training_img_10.jpg,2,Brown_blight
Training_img_265.jpg,3,Brown_blight
Training_img_278.jpg,3,Brown_blight
Training_img_118.jpg,3,Brown_blight
Training_img_615.jpg,3,Brown_blight
Training_img_437.jpg,3,Brown_blight
Training_img_390.jpg,3,Brown_blight
Training_img_467.jpg,3,Brown_blight
Training_img_690.jpg,3,Brown_blight
Training_img_163.jpg,3,Brown_blight
Training_img_635.jpg,3,Brown_blight
Training_img_411.jpg,3,Brown_blight
Training_img_88.jpg,3,Brown_blight
Training_img_540.jpg,3,Brown_blight
Training_img_174.jpg,3,Brown_blight
Training_img_69.jpg,3,Brown_blight
Training_img_214.jpg,3,Brown_blight
Training_img_463.jpg,3,Brown_blight
Training_img_347.jpg,3,Brown_blight
Training_img_311.jpg,3,Brown_blight
Training_img_309.jpg,3,Brown_blight
Training_img_657.jpg,3,Brown_blight
Training_img_76.jpg,3,Brown_blight
Training_img_269.jpg,3,Brown_blight
Training_img_171.jpg,3,Brown_blight
Training_img_606.jpg,3,Brown_blight
Training_img_217.jpg,3,Brown_blight
Training_img_660.jpg,3,Brown_blight
Training_img_787.jpg,3,Brown_blight
Training_img_460.jpg,3,Brown_blight
Training_img_676.jpg,3,Brown_blight
Training_img_472.jpg,3,Brown_blight
Training_img_484.jpg,3,Brown_blight
Training_img_170.jpg,3,Brown_blight
Training_img_459.jpg,3,Brown_blight
Training_img_226.jpg,3,Brown_blight
Training_img_786.jpg,3,Brown_blight
Training_img_257.jpg,3,Brown_blight
Training_img_519.jpg,3,Brown_blight
Training_img_291.jpg,3,Brown_blight
Training_img_46.jpg,3,Brown_blight
Training_img_415.jpg,3,Brown_blight
Training_img_398.jpg,3,Brown_blight
Training_img_147.jpg,3,Brown_blight
Training_img_181.jpg,3,Brown_blight
Training_img_613.jpg,3,Brown_blight
Training_img_154.jpg,3,Brown_blight
Training_img_652.jpg,3,Brown_blight
Training_img_90.jpg,3,Brown_blight
Training_img_200.jpg,3,Brown_blight
Training_img_728.jpg,3,Brown_blight
Training_img_420.jpg,3,Brown_blight
Training_img_761.jpg,3,Brown_blight
Training_img_587.jpg,3,Brown_blight
Training_img_104.jpg,3,Brown_blight
Training_img_16.jpg,3,Brown_blight
Training_img_259.jpg,3,Brown_blight
Training_img_207.jpg,3,Brown_blight
Training_img_620.jpg,3,Brown_blight
Training_img_487.jpg,3,Brown_blight
Training_img_80.jpg,3,Brown_blight
Training_img_134.jpg,3,Brown_blight
Training_img_695.jpg,3,Brown_blight
Training_img_370.jpg,3,Brown_blight
Training_img_157.jpg,3,Brown_blight
Training_img_105.jpg,3,Brown_blight
Training_img_66.jpg,3,Brown_blight
Training_img_474.jpg,3,Brown_blight
Training_img_538.jpg,3,Brown_blight
Training_img_753.jpg,3,Brown_blight
Training_img_401.jpg,3,Brown_blight
Training_img_216.jpg,3,Brown_blight
Training_img_573.jpg,3,Brown_blight
Training_img_29.jpg,3,Brown_blight
Training_img_302.jpg,3,Brown_blight
Training_img_428.jpg,3,Brown_blight
Training_img_735.jpg,3,Brown_blight
Training_img_505.jpg,3,Brown_blight
Training_img_600.jpg,3,Brown_blight
Training_img_709.jpg,3,Brown_blight
Training_img_619.jpg,3,Brown_blight
Training_img_693.jpg,3,Brown_blight
Training_img_336.jpg,3,Brown_blight
Training_img_417.jpg,3,Brown_blight
Training_img_497.jpg,3,Brown_blight
Training_img_301.jpg,3,Brown_blight
Training_img_539.jpg,3,Brown_blight
Training_img_481.jpg,3,Brown_blight
Training_img_243.jpg,3,Brown_blight
Training_img_425.jpg,3,Brown_blight
Training_img_389.jpg,3,Brown_blight
Training_img_734.jpg,3,Brown_blight
Training_img_557.jpg,3,Brown_blight
Training_img_241.jpg,3,Brown_blight
Training_img_442.jpg,3,Brown_blight
Training_img_403.jpg,3,Brown_blight
Training_img_329.jpg,3,Brown_blight
Training_img_91.jpg,3,Brown_blight
Training_img_5.jpg,3,Brown_blight
Training_img_430.jpg,3,Brown_blight
Training_img_184.jpg,3,Brown_blight
Training_img_21.jpg,3,Brown_blight
Training_img_204.jpg,3,Brown_blight
Training_img_772.jpg,3,Brown_blight
Training_img_530.jpg,3,Brown_blight
Training_img_239.jpg,3,Brown_blight
Training_img_623.jpg,3,Brown_blight
Training_img_78.jpg,3,Brown_blight
Training_img_603.jpg,3,Brown_blight
Training_img_773.jpg,3,Brown_blight
Training_img_328.jpg,3,Brown_blight
Training_img_711.jpg,3,Brown_blight
Training_img_494.jpg,3,Brown_blight
Training_img_17.jpg,3,Brown_blight
Training_img_315.jpg,3,Brown_blight
Training_img_266.jpg,3,Brown_blight
Training_img_715.jpg,3,Brown_blight
Training_img_238.jpg,3,Brown_blight
Training_img_198.jpg,3,Brown_blight
Training_img_84.jpg,3,Brown_blight
Training_img_433.jpg,3,Brown_blight
Training_img_9.jpg,3,Brown_blight
Training_img_616.jpg,3,Brown_blight
Training_img_316.jpg,3,Brown_blight
Training_img_30.jpg,3,Brown_blight
Training_img_759.jpg,3,Brown_blight
Training_img_305.jpg,3,Brown_blight
Training_img_160.jpg,3,Brown_blight
Training_img_3.jpg,3,Brown_blight
Training_img_804.jpg,3,Brown_blight
Training_img_322.jpg,3,Brown_blight
Training_img_191.jpg,3,Brown_blight
Training_img_18.jpg,3,Brown_blight
Training_img_684.jpg,3,Brown_blight
Training_img_506.jpg,3,Brown_blight
Training_img_180.jpg,3,Brown_blight
Training_img_38.jpg,3,Brown_blight
Training_img_99.jpg,3,Brown_blight
Training_img_499.jpg,3,Brown_blight
Training_img_737.jpg,3,Brown_blight
Training_img_282.jpg,3,Brown_blight
Training_img_377.jpg,3,Brown_blight
Training_img_782.jpg,3,Brown_blight
Training_img_656.jpg,3,Brown_blight
Training_img_643.jpg,3,Brown_blight
Training_img_151.jpg,3,Brown_blight
Training_img_724.jpg,3,Brown_blight
Training_img_295.jpg,3,Brown_blight
Training_img_404.jpg,3,Brown_blight
Training_img_473.jpg,3,Brown_blight
Training_img_248.jpg,3,Brown_blight
Training_img_396.jpg,3,Brown_blight
Training_img_456.jpg,3,Brown_blight
Training_img_541.jpg,3,Brown_blight
Training_img_264.jpg,3,Brown_blight
Training_img_457.jpg,3,Brown_blight
Training_img_763.jpg,3,Brown_blight
Training_img_791.jpg,3,Brown_blight
Training_img_796.jpg,3,Brown_blight
Training_img_717.jpg,4,Brown_blight
Training_img_190.jpg,4,Brown_blight
Training_img_451.jpg,4,Brown_blight
Training_img_13.jpg,4,Brown_blight
Training_img_135.jpg,4,Brown_blight
Training_img_567.jpg,4,Brown_blight
Training_img_454.jpg,4,Brown_blight
Training_img_637.jpg,4,Brown_blight
Training_img_589.jpg,4,Brown_blight
Training_img_512.jpg,4,Brown_blight
Training_img_552.jpg,4,Brown_blight
Training_img_41.jpg,4,Brown_blight
Training_img_79.jpg,4,Brown_blight
Training_img_714.jpg,4,Brown_blight
Training_img_736.jpg,4,Brown_blight
Training_img_271.jpg,4,Brown_blight
Training_img_806.jpg,4,Brown_blight
Training_img_25.jpg,4,Brown_blight
Training_img_570.jpg,4,Brown_blight
Training_img_294.jpg,4,Brown_blight
Training_img_701.jpg,4,Brown_blight
Training_img_626.jpg,4,Brown_blight
Training_img_743.jpg,4,Brown_blight
Training_img_755.jpg,4,Brown_blight
Training_img_450.jpg,4,Brown_blight
Training_img_582.jpg,4,Brown_blight
Training_img_703.jpg,4,Brown_blight
Training_img_522.jpg,4,Brown_blight
Training_img_275.jpg,4,Brown_blight
Training_img_688.jpg,4,Brown_blight
Training_img_706.jpg,4,Brown_blight
Training_img_747.jpg,4,Brown_blight
Training_img_359.jpg,4,Brown_blight
Training_img_89.jpg,4,Brown_blight
Training_img_319.jpg,4,Brown_blight
Training_img_354.jpg,4,Brown_blight
Training_img_215.jpg,4,Brown_blight
Training_img_586.jpg,4,Brown_blight
Training_img_414.jpg,4,Brown_blight
Training_img_376.jpg,4,Brown_blight
Training_img_518.jpg,4,Brown_blight
Training_img_577.jpg,4,Brown_blight
Training_img_418.jpg,4,Brown_blight
Training_img_240.jpg,4,Brown_blight
Training_img_98.jpg,4,Brown_blight
Training_img_633.jpg,4,Brown_blight
Training_img_93.jpg,4,Brown_blight
Training_img_669.jpg,4,Brown_blight
Training_img_313.jpg,4,Brown_blight
Training_img_131.jpg,4,Brown_blight
Training_img_65.jpg,4,Brown_blight
Training_img_752.jpg,4,Brown_blight
Training_img_323.jpg,4,Brown_blight
Training_img_704.jpg,4,Brown_blight
Training_img_223.jpg,4,Brown_blight
Training_img_739.jpg,4,Brown_blight
Training_img_103.jpg,4,Brown_blight
Training_img_384.jpg,4,Brown_blight
Training_img_373.jpg,4,Brown_blight
Training_img_225.jpg,4,Brown_blight
Training_img_186.jpg,4,Brown_blight
Training_img_748.jpg,4,Brown_blight
Training_img_805.jpg,4,Brown_blight
Training_img_765.jpg,4,Brown_blight
Training_img_503.jpg,4,Brown_blight
